event_id,at,kind,player,player_id,team,buyer,seller,price,market_value_at_transfer,overpay,overpay_pct,mv_source
12256375045,2026-08-13T06:21:49Z,verkauf,Ljubičić,3029,Schalke,,Aaron,8228110,,,,unbekannt
12256394275,2026-08-13T06:24:49Z,verkauf,Baur,7235,Paderborn,,Aaron,9449327,,,,unbekannt
12256395151,2026-08-13T06:25:11Z,verkauf,Sauer,7781,Stuttgart,,Aaron,7075183,,,,unbekannt
12256395340,2026-08-13T06:25:16Z,kauf,Klaus,3364,Union Berlin,Jonnhji,,1855999,,,,unbekannt
12256823485,2026-08-13T07:34:35Z,kauf,Leopold,3516,M'gladbach,MicheleFerra,,15784523,,,,unbekannt
12256864123,2026-08-13T07:41:14Z,verkauf,Banks,8355,Augsburg,,Jonnhji,6939464,,,,unbekannt
12257489851,2026-08-13T09:32:52Z,kauf,Medina,14241,Leverkusen,Jonnhji,,17719999,,,,unbekannt
12257618125,2026-08-13T09:56:07Z,kauf,Batista Meier,2301,Paderborn,Aaron,,6400001,,,,unbekannt
12257699134,2026-08-13T10:10:56Z,kauf,Lemke,13433,Hamburg,Paul Block,,1109999,,,,unbekannt
12260559919,2026-08-13T19:18:58Z,kauf,Petkov,2928,Elversberg,nico,,13500060,,,,unbekannt
12260734597,2026-08-13T19:49:51Z,kauf,Onyedika,16369,Frankfurt,MicheleFerra,,14531247,,,,unbekannt
12263576860,2026-08-14T04:11:30Z,verkauf,Lehmann,6149,Elversberg,,schwungzent,2447246,,,,unbekannt
12263577667,2026-08-14T04:11:49Z,verkauf,Aséko,7417,Frankfurt,,schwungzent,9955476,,,,unbekannt
12263582959,2026-08-14T04:12:31Z,verkauf,Damjanovic,14893,Leverkusen,,schwungzent,7916327,,,,unbekannt
12264361930,2026-08-14T06:03:46Z,kauf,Noll,2977,Paderborn,MicheleFerra,,14213573,,,,unbekannt
12265311679,2026-08-14T08:29:07Z,verkauf,Covic,9996,Bremen,,Kai,5399556,,,,unbekannt
12265311790,2026-08-14T08:29:11Z,verkauf,Malatini,7469,Bremen,,Kai,4667693,,,,unbekannt
12266517751,2026-08-14T11:49:02Z,kauf,Karaman,670,Schalke,Aaron,,16800001,,,,unbekannt
12266992804,2026-08-14T13:11:41Z,kauf,Okon-Engstler,14300,Köln,Felix,,3888889,,,,unbekannt
12268608352,2026-08-14T17:47:46Z,kauf,Grüll,7721,Bremen,nico,,5342000,,,,unbekannt
12268614976,2026-08-14T17:49:14Z,verkauf,Lidberg,9540,M'gladbach,,Kai,11202688,,,,unbekannt
12269302732,2026-08-14T19:43:44Z,kauf,Porath,1691,Schalke,Paul Block,,5756999,,,,unbekannt
12269433835,2026-08-14T20:05:57Z,verkauf,Zieler,417,Köln,,nico,2968117,,,,unbekannt
12269444701,2026-08-14T20:07:04Z,verkauf,Schallenberg,2876,Schalke,,nico,8162377,,,,unbekannt
12269445826,2026-08-14T20:07:14Z,verkauf,Sylla,8222,Schalke,,nico,8880125,,,,unbekannt
12270137323,2026-08-14T21:52:00Z,kauf,Diks,11010,M'gladbach,Felix,,16777999,,,,unbekannt
12270163891,2026-08-14T21:57:14Z,kauf,Pieper,2294,Bremen,Paul Block,Aaron,10000000,,,,unbekannt
12270262459,2026-08-14T22:05:13Z,kauf,Heuer Fernandes,1863,Hamburg,Aaron,Jonnhji,14800000,,,,unbekannt
12270297187,2026-08-14T22:08:05Z,verkauf,Wójcik,15256,Bremen,,Aaron,6821948,,,,unbekannt
12270310267,2026-08-14T22:09:17Z,verkauf,Kramarić,1815,Hoffenheim,,1. FC Infantino,21525162,,,,unbekannt
12270456973,2026-08-14T22:23:49Z,kauf,Daghim,11959,Hoffenheim,Felix,,8777999,,,,unbekannt
12270609319,2026-08-14T22:41:54Z,verkauf,Millgramm,12262,Paderborn,,Kai,6644793,,,,unbekannt
12271785799,2026-08-15T02:18:17Z,kauf,Marino,3336,Paderborn,nico,,9120000,,,,unbekannt
12272484301,2026-08-15T04:42:36Z,kauf,Poreba,7278,Elversberg,Kai,,9634002,,,,unbekannt
12273347083,2026-08-15T06:58:22Z,kauf,Zeitler,9283,Paderborn,Kai,,670069,,,,unbekannt
12274716751,2026-08-15T10:34:08Z,kauf,Nicolas,1883,M'gladbach,1. FC Infantino,,20046466,,,,unbekannt
12274984987,2026-08-15T11:19:45Z,kauf,Seiwald,6176,Leipzig,Kai,,18100650,,,,unbekannt
12275412673,2026-08-15T12:32:13Z,kauf,Posch,2006,Mainz,nico,,13120009,,,,unbekannt
12275453377,2026-08-15T12:39:51Z,verkauf,Tanaka,12297,Schalke,,Paul Block,7083257,,,,unbekannt
12275527948,2026-08-15T12:52:30Z,kauf,Führich,2172,Stuttgart,1. FC Infantino,,26568644,,,,unbekannt
12275585872,2026-08-15T13:03:06Z,kauf,Kemlein,4446,Union Berlin,Aaron,nico,8000000,,,,unbekannt
12277073431,2026-08-15T17:31:04Z,kauf,Undav,7158,Stuttgart,Aaron,,44200000,,,,unbekannt
12277204408,2026-08-15T17:36:36Z,verkauf,Bülter,2552,Köln,,Aaron,5844672,,,,unbekannt
12277210339,2026-08-15T17:37:40Z,verkauf,Ibrahimović,3176,Bayern,,Aaron,4521935,,,,unbekannt
12278545090,2026-08-15T20:45:25Z,verkauf,Heskey,15373,Köln,,nico,10143875,,,,unbekannt
12278774821,2026-08-15T21:11:29Z,verkauf,Honorat,6319,M'gladbach,,schwungzent,9895758,,,,unbekannt
12278817718,2026-08-15T21:18:43Z,kauf,Hajdari,7673,Hoffenheim,schwungzent,,20600000,,,,unbekannt
12279331435,2026-08-15T22:14:02Z,verkauf,Palacios,2766,Leverkusen,,Jonnhji,22167337,,,,unbekannt
12279393274,2026-08-15T22:20:22Z,kauf,Olise,8329,Bayern,nico,,66854600,,,,unbekannt
12279763180,2026-08-15T22:59:23Z,kauf,García,4199,Leverkusen,Kai,,42680003,,,,unbekannt
12279962113,2026-08-15T23:21:41Z,kauf,Gregoritsch,493,Augsburg,Clainsman,,10500000,,,,unbekannt
12281909641,2026-08-16T04:19:59Z,kauf,Matanović,3304,Freiburg,Maurice,,18200000,,,,unbekannt
12286813738,2026-08-16T14:58:33Z,kauf,Raum,2522,Leipzig,Kai,,33850002,,,,unbekannt
12287646724,2026-08-16T16:49:54Z,kauf,Schick,2746,Leverkusen,Paul Block,,29689999,,,,unbekannt
12287858590,2026-08-16T17:21:58Z,verkauf,Osterhage,2722,Freiburg,,Jonnhji,5529854,,,,unbekannt
12287858647,2026-08-16T17:22:01Z,verkauf,Schubert,2471,Paderborn,,Jonnhji,5374763,,,,unbekannt
12287945290,2026-08-16T17:32:20Z,verkauf,Funk,2445,Stuttgart,,Jonnhji,4430263,,,,unbekannt
12287945893,2026-08-16T17:32:32Z,verkauf,Gyamerah,859,Elversberg,,Jonnhji,6035187,,,,unbekannt
12287946367,2026-08-16T17:32:51Z,verkauf,Musah,11262,Bremen,,Jonnhji,6229870,,,,unbekannt
12288033481,2026-08-16T17:42:33Z,verkauf,Baku,2141,Leipzig,,Paul Block,19145475,,,,unbekannt
12288381478,2026-08-16T18:31:50Z,kauf,Kimmich,1685,Bayern,Jonnhji,,61540000,,,,unbekannt
12288526684,2026-08-16T18:48:45Z,kauf,Backhaus,3218,Freiburg,Paul Block,,18259999,,,,unbekannt
12289093318,2026-08-16T20:03:31Z,kauf,Stange,7350,Hamburg,1. FC Infantino,,3000803,,,,unbekannt
12289136623,2026-08-16T20:07:48Z,verkauf,Moerstedt,7543,Hoffenheim,,Felix,6724423,,,,unbekannt
12289145254,2026-08-16T20:08:22Z,verkauf,Hollerbach,6111,Mainz,,nico,5256064,,,,unbekannt
12289891096,2026-08-16T21:37:27Z,verkauf,Irié,11007,Freiburg,,MicheleFerra,4536918,,,,unbekannt
12290092612,2026-08-16T22:01:00Z,verkauf,Porath,1691,Schalke,,Paul Block,5584116,,,,unbekannt
12290711800,2026-08-16T23:07:57Z,verkauf,Sebulonsen,11570,Köln,,Maurice,4281647,,,,unbekannt
12290728960,2026-08-16T23:10:14Z,verkauf,Soylu,14926,Bremen,,Maurice,3695800,,,,unbekannt
12292856464,2026-08-17T04:20:36Z,verkauf,Marino,3336,Paderborn,,nico,9366993,,,,unbekannt
12293170375,2026-08-17T04:53:18Z,kauf,Ullrich,4333,M'gladbach,nico,,7100000,,,,unbekannt
12294469600,2026-08-17T07:19:24Z,verkauf,Boss,2495,Elversberg,,Kai,5610571,,,,unbekannt
12294864520,2026-08-17T08:05:40Z,verkauf,Batista Meier,2301,Paderborn,,Aaron,5192952,,,,unbekannt
12295505512,2026-08-17T09:29:33Z,kauf,Khedira,51,Union Berlin,schwungzent,,6650000,,,,unbekannt
12296974231,2026-08-17T12:43:29Z,kauf,Kömür,4654,Augsburg,nico,,3721000,,,,unbekannt
12297618715,2026-08-17T14:13:28Z,kauf,Pejčinović,4296,Stuttgart,nico,,9654500,,,,unbekannt
12300940639,2026-08-17T20:14:15Z,kauf,Binder,15502,Bayern,Felix,,2222229,,,,unbekannt
12301231354,2026-08-17T20:44:35Z,verkauf,Castañeda,8292,Paderborn,,nico,10198046,,,,unbekannt
12303100765,2026-08-18T00:30:02Z,kauf,Lienhart,2084,Freiburg,1. FC Infantino,,12695558,,,,unbekannt
12303991942,2026-08-18T02:45:22Z,verkauf,Estève,15376,Leipzig,,1. FC Infantino,17266919,,,,unbekannt
12305417767,2026-08-18T05:30:17Z,verkauf,Ansah,6750,Union Berlin,,Aaron,10182048,,,,unbekannt
12306594196,2026-08-18T07:42:00Z,verkauf,Da Costa,1540,Mainz,,Paul Block,9297581,,,,unbekannt
12307865980,2026-08-18T10:20:46Z,kauf,El Khannouss,11955,Stuttgart,Aaron,,24000001,,,,unbekannt
12309432697,2026-08-18T13:50:11Z,kauf,Vázquez,3754,Leverkusen,Jonnhji,,2769950,,,,unbekannt
12311604415,2026-08-18T18:44:43Z,kauf,Ulrich,3559,Paderborn,Paul Block,,5109999,,,,unbekannt
12312614368,2026-08-18T20:44:25Z,verkauf,Muheim,3277,Hamburg,,Kai,9586179,,,,unbekannt
12312845176,2026-08-18T21:12:05Z,kauf,Maina,2201,Köln,MicheleFerra,,5121423,,,,unbekannt
12313965106,2026-08-18T23:18:19Z,kauf,Kane,7226,Bayern,Paul Block,,69696969,,,,unbekannt
12314941942,2026-08-19T01:39:55Z,kauf,Lemperle,2803,Hoffenheim,nico,,12500009,10185425,2314584,22.7,mv_history_exakt
12315718762,2026-08-19T03:31:34Z,kauf,Dinkçi,2939,Bremen,1. FC Infantino,,5099899,,,,unbekannt
12317602924,2026-08-19T06:53:50Z,verkauf,Rohr,3284,Elversberg,,Aaron,10554725,10212071,342654,3.4,mv_history_exakt
12318637684,2026-08-19T08:58:08Z,verkauf,Batshuayi,2190,Dortmund,,nico,4231958,,,,unbekannt
12319275247,2026-08-19T10:18:51Z,kauf,Schäfer,3187,Union Berlin,Kai,,3200400,,,,unbekannt
12320106244,2026-08-19T12:05:23Z,verkauf,Andrés,9746,Stuttgart,,MicheleFerra,8930218,,,,unbekannt
12321483880,2026-08-19T15:08:33Z,kauf,Topp,3166,Bremen,Kai,,500050,,,,unbekannt
12322884043,2026-08-19T18:17:43Z,kauf,Reis,3281,Bremen,Paul Block,,4956999,,,,unbekannt
12323113498,2026-08-19T18:46:47Z,kauf,Stage,3481,Bremen,MicheleFerra,,20572863,19337953,1234910,6.4,mv_history_exakt
12323956867,2026-08-19T20:27:25Z,verkauf,Petkov,2928,Elversberg,,nico,11918461,11918461,0,0.0,mv_history_exakt
12324269917,2026-08-19T21:03:41Z,verkauf,Sakar,9965,Augsburg,,nico,6440507,6440507,0,0.0,mv_history_exakt
12325212916,2026-08-19T22:45:50Z,kauf,Krauß,2358,Köln,nico,,9321300,,,,unbekannt
12326508886,2026-08-20T01:46:05Z,verkauf,Lemperle,2803,Hoffenheim,,nico,10185425,9929106,256319,2.6,mv_history_exakt
12327140557,2026-08-20T03:17:21Z,kauf,Maza,6061,Leverkusen,Felix,,31888999,29666576,2222423,7.5,mv_history_exakt
12327725584,2026-08-20T04:25:54Z,kauf,Avdullahu,11162,Hoffenheim,1. FC Infantino,,16776500,15944648,831852,5.2,mv_history_exakt
12327819850,2026-08-20T04:35:03Z,kauf,Coufal,7745,Hoffenheim,schwungzent,,27123456,25682835,1440621,5.6,mv_history_exakt
12328047235,2026-08-20T04:57:39Z,verkauf,Jovanovic,11258,Stuttgart,,schwungzent,6137990,,,,unbekannt
12328482208,2026-08-20T05:41:11Z,verkauf,Schick,2746,Leverkusen,,Paul Block,29338907,29346070,-7163,-0.0,mv_history_exakt
12329427856,2026-08-20T07:24:55Z,kauf,Vidović,3081,Paderborn,Paul Block,,4710099,,,,unbekannt
12329695444,2026-08-20T07:56:22Z,verkauf,El Khannouss,11955,Stuttgart,,Aaron,23364675,23057946,306729,1.3,mv_history_exakt
12330078595,2026-08-20T08:43:23Z,kauf,Kofane,11513,Leverkusen,Paul Block,,10484989,,,,unbekannt
12330302800,2026-08-20T09:10:45Z,verkauf,Sirch,8301,Elversberg,,MicheleFerra,5707193,,,,unbekannt
12330964285,2026-08-20T10:34:40Z,kauf,Bakayoko,8061,Leipzig,nico,,14798040,,,,unbekannt
12331846084,2026-08-20T12:28:36Z,kauf,Füllkrug,608,Bremen,Kai,,12120030,10472568,1647462,15.7,mv_history_exakt
12332919226,2026-08-20T14:52:37Z,verkauf,Curda,6197,Paderborn,,Kai,11420922,11038550,382372,3.5,mv_history_exakt
12333027541,2026-08-20T15:05:11Z,verkauf,Andrich,663,Leverkusen,,Maurice,7663646,,,,unbekannt
12333803818,2026-08-20T16:47:55Z,kauf,Dallinga,16945,Köln,Jonnhji,,5055999,,,,unbekannt
12333988486,2026-08-20T17:13:23Z,kauf,Guirassy,1920,Dortmund,MicheleFerra,,32154578,29310952,2843626,9.7,mv_history_exakt
12335570110,2026-08-20T20:29:50Z,verkauf,Vermeeren,7493,Leipzig,,nico,6822610,,,,unbekannt
12335918959,2026-08-20T21:09:00Z,verkauf,Hansen,6292,Paderborn,,Felix,5398517,5398517,0,0.0,mv_history_exakt
12335925013,2026-08-20T21:09:04Z,verkauf,Kohr,60,Mainz,,Felix,9706301,9706301,0,0.0,mv_history_exakt
12336168877,2026-08-20T21:40:03Z,kauf,Sander,2560,M'gladbach,Kai,,13750200,,,,unbekannt
12336177337,2026-08-20T21:41:09Z,verkauf,Hendriks,8247,Stuttgart,,Kai,13101042,13101042,0,0.0,mv_history_exakt
12336312973,2026-08-20T21:59:25Z,kauf,Amiri,1639,Mainz,Felix,,34779999,33354414,1425585,4.3,mv_history_exakt
12336989452,2026-08-20T23:02:03Z,kauf,Vozar,12158,Schalke,nico,,2456500,,,,unbekannt
12339224017,2026-08-21T04:07:26Z,kauf,Konstantelias,16948,Dortmund,Aaron,,17700001,17868552,-168551,-0.9,mv_history_exakt
12341286439,2026-08-21T07:43:59Z,verkauf,Nusa,9507,Leipzig,,Felix,25557570,25630760,-73190,-0.3,mv_history_exakt
12343004413,2026-08-21T11:14:17Z,verkauf,Drewes,75,Dortmund,,Clainsman,500000,,,,unbekannt
12343012108,2026-08-21T11:15:09Z,verkauf,Vogt,14890,Hoffenheim,,Clainsman,1386057,,,,unbekannt
12343460314,2026-08-21T12:13:01Z,verkauf,Boey,7498,Bayern,,nico,3233383,,,,unbekannt
12344885380,2026-08-21T15:15:20Z,verkauf,Leopold,3516,M'gladbach,,MicheleFerra,12223552,11664221,559331,4.8,mv_history_exakt
12344887348,2026-08-21T15:16:00Z,verkauf,Ayhan,10916,Schalke,,MicheleFerra,8896122,8580892,315230,3.7,mv_history_exakt
12345079906,2026-08-21T15:39:32Z,kauf,Hack,2074,M'gladbach,Clainsman,,11000000,,,,unbekannt
12345369673,2026-08-21T16:17:17Z,kauf,Tangvik,12368,Hamburg,nico,,789000,,,,unbekannt
12346403269,2026-08-21T18:31:00Z,kauf,Lynen,7167,Bremen,schwungzent,,10920000,,,,unbekannt
12346419589,2026-08-21T18:32:15Z,verkauf,Becker,8277,Schalke,,schwungzent,8456923,8400378,56545,0.7,mv_history_exakt
12347279947,2026-08-21T20:11:59Z,verkauf,Pedersen,2651,Augsburg,,schwungzent,6038878,,,,unbekannt
12347295715,2026-08-21T20:13:02Z,verkauf,Waldschmidt,737,Köln,,Kai,6043808,6043808,0,0.0,mv_history_exakt
12348733405,2026-08-21T22:27:11Z,kauf,Aebischer,7684,Union Berlin,Felix,,5777999,,,,unbekannt
12352480777,2026-08-22T06:09:48Z,kauf,Juranović,4598,Union Berlin,nico,,6865400,6443857,421543,6.5,mv_history_exakt
12352904491,2026-08-22T06:54:10Z,kauf,Harder,10530,Leipzig,Paul Block,,3256999,,,,unbekannt
12354107512,2026-08-22T09:06:15Z,kauf,Assignon,11043,Stuttgart,nico,,3432006,,,,unbekannt
12356428984,2026-08-22T13:54:11Z,kauf,Gayret,14914,Paderborn,nico,,777777,,,,unbekannt
12356580052,2026-08-22T14:13:02Z,verkauf,Kofane,11513,Leverkusen,,Paul Block,9887033,,,,unbekannt
12357879403,2026-08-22T17:02:54Z,verkauf,Poreba,7278,Elversberg,,Kai,10365919,,,,unbekannt
12357884932,2026-08-22T17:03:12Z,verkauf,Schmahl,8296,Elversberg,,Kai,5746902,5375529,371373,6.9,mv_history_exakt
12359292475,2026-08-22T20:00:34Z,verkauf,Nartey,2120,Stuttgart,,schwungzent,8922534,,,,unbekannt
12359377645,2026-08-22T20:07:35Z,verkauf,Götze,513,Frankfurt,,Felix,6293275,,,,unbekannt
12360173218,2026-08-22T21:24:29Z,kauf,Schlotterbeck,2274,Augsburg,Kai,,10270003,,,,unbekannt
12361265809,2026-08-22T23:04:30Z,kauf,Prömel,1671,Stuttgart,Paul Block,,14423699,13100408,1323291,10.1,mv_history_exakt
12361672180,2026-08-22T23:50:31Z,kauf,Darvich,9384,Elversberg,Paul Block,,6236999,,,,unbekannt
12361681222,2026-08-22T23:51:56Z,verkauf,Schwolow,620,Mainz,,Jonnhji,5817322,,,,unbekannt
12362521660,2026-08-23T01:41:18Z,verkauf,Ben Seghir,11957,Leverkusen,,1. FC Infantino,1106176,,,,unbekannt
12365159740,2026-08-23T07:12:06Z,verkauf,Grüll,7721,Bremen,,nico,6933587,,,,unbekannt
12365711374,2026-08-23T08:09:08Z,kauf,Querfeld,7723,Union Berlin,Maurice,,15100000,14234428,865572,6.1,mv_history_exakt
12365955748,2026-08-23T08:35:35Z,kauf,Caci,3470,Mainz,Kai,,10620000,10554888,65112,0.6,mv_history_exakt
12366152491,2026-08-23T08:56:45Z,kauf,Kade,3183,Augsburg,Kai,,14100685,12413668,1687017,13.6,mv_history_exakt
12366513895,2026-08-23T09:37:10Z,kauf,Itakura,3129,M'gladbach,Aaron,,10200001,,,,unbekannt
12367598344,2026-08-23T11:44:15Z,verkauf,Sticker,8872,Paderborn,,Kai,6132677,,,,unbekannt
12369386707,2026-08-23T15:26:45Z,verkauf,Hoffmeier,3492,Paderborn,,1. FC Infantino,8352355,,,,unbekannt
12370214476,2026-08-23T17:09:14Z,verkauf,Yilmaz,8363,Freiburg,,Paul Block,7020413,,,,unbekannt
12370420237,2026-08-23T17:34:53Z,verkauf,Pinckert,6148,Elversberg,,Felix,9433935,,,,unbekannt
12371475934,2026-08-23T19:42:13Z,kauf,Güther,13629,Union Berlin,Jonnhji,,3055999,,,,unbekannt
12371616982,2026-08-23T19:59:13Z,kauf,Bellingham,11099,Dortmund,Maurice,,22100000,18517672,3582328,19.3,mv_history_exakt
12372075892,2026-08-23T20:40:20Z,verkauf,Chuki,8166,Bremen,,schwungzent,11739240,,,,unbekannt
12372125461,2026-08-23T20:44:55Z,verkauf,Adam,12317,Elversberg,,schwungzent,5359348,,,,unbekannt
12372431734,2026-08-23T21:19:42Z,kauf,Massengo,11556,Augsburg,Aaron,,10000001,9856252,143749,1.5,mv_history_exakt
12372478135,2026-08-23T21:24:56Z,verkauf,Nyland,1728,Leipzig,,MicheleFerra,4713797,,,,unbekannt
12372786160,2026-08-23T22:01:27Z,verkauf,Okon-Engstler,14300,Köln,,Felix,5930192,,,,unbekannt
12372786697,2026-08-23T22:01:30Z,verkauf,Binder,15502,Bayern,,Felix,4146157,,,,unbekannt
12374799874,2026-08-24T02:06:40Z,kauf,Friedl,1996,Bremen,Felix,,13888889,13599637,289252,2.1,mv_history_exakt
12376553947,2026-08-24T05:22:52Z,verkauf,Pruhs,6751,Paderborn,,Aaron,4551864,,,,unbekannt
12376554823,2026-08-24T05:23:06Z,verkauf,Günther,3026,Elversberg,,Aaron,9528595,,,,unbekannt
12377643655,2026-08-24T07:12:11Z,kauf,Badé,4563,Leverkusen,Kai,,12630000,,,,unbekannt
12377803129,2026-08-24T07:29:12Z,verkauf,Grifo,118,Freiburg,,Kai,12757427,,,,unbekannt
12377878060,2026-08-24T07:37:37Z,kauf,Friedrich,1223,Union Berlin,Paul Block,,2950999,,,,unbekannt
12381110350,2026-08-24T14:04:06Z,kauf,Stöger,619,M'gladbach,Felix,,8555599,,,,unbekannt
12382674730,2026-08-24T17:17:43Z,verkauf,Müller,11170,Paderborn,,Paul Block,5325758,,,,unbekannt
12382899919,2026-08-24T17:45:18Z,kauf,Vagnoman,2199,Stuttgart,schwungzent,,7200000,,,,unbekannt
12384796717,2026-08-24T21:13:31Z,kauf,Knauff,2863,Frankfurt,nico,,5946200,,,,unbekannt
12384893518,2026-08-24T21:25:21Z,kauf,Chandler,461,Frankfurt,Kai,,1630002,,,,unbekannt
12386557531,2026-08-25T00:27:20Z,verkauf,Saibari,14251,Bayern,,Jonnhji,30262853,30196443,66410,0.2,mv_history_exakt
12388179106,2026-08-25T03:59:39Z,kauf,Banzuzi,11008,Leipzig,Jonnhji,,9055999,8698080,357919,4.1,mv_history_exakt
12393297514,2026-08-25T13:18:13Z,kauf,Nandja,11949,Hamburg,Jonnhji,,1205999,,,,unbekannt
12394281082,2026-08-25T15:19:39Z,kauf,Reitz,2897,Leipzig,Jonnhji,,13429789,,,,unbekannt
12395558860,2026-08-25T16:36:57Z,verkauf,Medina,14241,Leverkusen,,Jonnhji,12124934,,,,unbekannt
12396248644,2026-08-25T18:02:34Z,verkauf,Krauß,2358,Köln,,nico,9851984,,,,unbekannt
12396374032,2026-08-25T18:18:51Z,kauf,Ebnoutalib,10004,Frankfurt,Felix,,12499999,11598785,901214,7.8,mv_history_exakt
12396493072,2026-08-25T18:33:08Z,kauf,Jóhannesson,7219,Köln,Aaron,,9700001,9612700,87301,0.9,mv_history_exakt
12396533272,2026-08-25T18:37:51Z,verkauf,Gruber,10122,Mainz,,Felix,12685393,12261018,424375,3.5,mv_history_exakt
12397865530,2026-08-25T21:04:14Z,kauf,Scherhant,4335,Freiburg,nico,,7120000,6854071,265929,3.9,mv_history_exakt
12398743666,2026-08-25T22:33:21Z,kauf,Njinmah,3228,Bremen,schwungzent,,6780000,,,,unbekannt
12399174613,2026-08-25T23:21:17Z,verkauf,Karius,32,Schalke,,1. FC Infantino,17002516,17002516,0,0.0,mv_history_exakt
12401599813,2026-08-26T04:26:26Z,verkauf,Mbangula,9923,Bremen,,schwungzent,9763187,,,,unbekannt
12404346733,2026-08-26T09:02:02Z,kauf,Kleindienst,849,M'gladbach,Kai,,18560000,18691532,-131532,-0.7,mv_history_exakt
12404566144,2026-08-26T09:28:07Z,kauf,Klaas,3491,Paderborn,Jonnhji,,1205999,,,,unbekannt
12405047773,2026-08-26T10:24:50Z,verkauf,Reitz,2897,Leipzig,,Jonnhji,13422667,,,,unbekannt
12405952195,2026-08-26T12:12:15Z,kauf,Reggiani,13472,Dortmund,Jonnhji,,3506804,,,,unbekannt
